AvgSpeed,BCFG,BR,Cool,DZ,Date,Depth,DewPoint,FG,FG+,FU,GR,HZ,Heat,MIFG,PrecipTotal,RA,ResultDir,ResultSpeed,SN,SQ,SeaLevel,SnowFall,StationNum,StnPressure,Sunrise,Sunset,TS,TSRA,Tavg,Tmax,Tmin,VCFG,VCTS,WetBulb
12.2,0,0,0.0,0,2007-05-17,,32,0,0,0,0.0,0,12.0,,0.0,0,1,11.7,0,0,30.27,,2,29.62,,,0,0,53.0,61,44,0.0,0,43.0
5.5,0,0,0.0,0,2007-05-18,,31,0,0,0,0.0,0,8.0,,0.0,0,22,3.4,0,0,30.26,,2,29.6,,,0,0,57.0,70,43,0.0,0,47.0
11.4,0,0,3.0,0,2007-05-19,,37,0,0,0,0.0,0,0.0,,0.0,0,23,11.1,0,0,30.08,,2,29.41,,,0,0,68.0,80,56,0.0,0,53.0
9.7,0,0,0.0,0,2007-05-20,,41,0,0,0,0.0,0,8.0,,0.11,1,3,8.6,0,0,30.11,,2,29.44,,,1,1,57.0,69,44,0.0,0,45.0
7.8,0,0,0.0,0,2007-05-21,,50,0,0,0,0.0,0,2.0,,0.0,0,10,6.3,0,0,30.05,,2,29.39,,,0,0,63.0,79,46,0.0,0,57.0
10.6,0,0,9.0,0,2007-05-22,,44,0,0,0,0.0,0,0.0,,0.0,0,16,10.1,0,0,30.05,,2,29.41,,,0,0,74.0,87,60,0.0,0,58.0
11.2,0,0,13.0,0,2007-05-23,,48,0,0,0,0.0,0,0.0,,0.0,0,18,10.9,0,0,30.1,,2,29.47,,,0,0,78.0,89,66,0.0,0,61.0
15.2,0,0,12.0,0,2007-05-24,,53,0,0,0,0.0,1,0.0,,0.001,1,20,13.8,0,0,30.1,,2,29.47,,,0,0,77.0,88,66,0.0,0,63.0
8.2,0,1,0.0,0,2007-05-25,,46,0,0,0,0.0,0,3.0,,0.09,1,5,4.5,0,0,30.23,,2,29.57,,,0,0,62.0,66,57,0.0,0,53.0
7.8,0,1,0.0,0,2007-05-26,,55,0,0,0,0.0,0,5.0,,0.28,1,15,2.5,0,0,30.1,,2,29.42,,,1,1,60.0,70,50,0.0,0,57.0
9.2,0,1,2.0,0,2007-05-27,,49,0,0,0,0.0,0,0.0,,0.08,1,24,8.2,0,0,30.05,,2,29.41,,,0,0,67.0,75,59,0.0,0,57.0
5.2,0,0,0.0,0,2007-05-28,,49,0,0,0,0.0,0,0.0,,0.0,0,8,4.7,0,0,30.14,,2,29.49,,,0,0,65.0,76,54,0.0,0,57.0
7.4,0,1,12.0,0,2007-05-29,,59,0,0,0,0.0,1,0.0,,0.0,0,16,5.8,0,0,30.09,,2,29.44,,,0,0,77.0,88,65,0.0,0,66.0
10.1,0,0,15.0,0,2007-05-30,,57,0,0,0,0.0,1,0.0,,0.0,0,17,9.7,0,0,30.03,,2,29.38,,,0,0,80.0,89,70,0.0,0,66.0
9.2,0,1,9.0,0,2007-05-31,,61,0,0,0,0.0,0,0.0,,0.53,1,18,8.9,0,0,29.99,,2,29.34,,,0,0,74.0,80,68,0.0,0,66.0
5.8,0,1,12.0,0,2007-06-01,,63,0,0,0,0.0,1,0.0,,0.21,1,16,4.7,0,0,29.9,,2,29.25,,,1,1,77.0,86,67,0.0,0,67.0
8.2,0,1,10.0,0,2007-06-02,,62,0,0,0,0.0,0,0.0,,0.001,1,21,7.5,0,0,29.76,,2,29.1,,,0,0,75.0,81,68,0.0,0,67.0
7.2,0,1,6.0,0,2007-06-03,,60,0,0,0,0.0,1,0.0,,0.32,1,24,4.9,0,0,29.54,,2,28.87,,,1,0,71.0,77,64,0.0,1,64.0
10.1,0,1,0.0,0,2007-06-04,,57,0,0,0,0.0,0,1.0,,0.31,1,30,7.9,0,0,29.51,,2,28.88,,,0,0,64.0,72,56,0.0,0,60.0
8.1,0,1,0.0,0,2007-06-05,,47,0,0,0,0.0,0,8.0,,0.27,1,3,6.2,0,0,29.78,,2,29.16,,,0,0,57.0,63,51,0.0,0,52.0
10.6,0,0,0.0,0,2007-06-06,,47,0,0,0,0.0,0,4.0,,0.001,1,15,9.6,0,0,29.82,,2,29.13,,,0,0,61.0,73,48,0.0,0,55.0
20.7,0,0,17.0,0,2007-06-07,,61,0,0,0,0.0,0,0.0,,0.0,0,19,20.3,0,0,29.55,,2,28.91,,,0,0,82.0,92,71,0.0,0,68.0
12.4,0,0,7.0,0,2007-06-08,,54,0,0,0,0.0,0,0.0,,0.0,0,26,9.3,0,0,29.83,,2,29.24,,,0,0,72.0,81,63,0.0,0,62.0
4.7,0,0,3.0,0,2007-06-09,,49,0,0,0,0.0,0,0.0,,0.0,0,19,2.4,0,0,30.05,,2,29.42,,,0,0,68.0,79,57,0.0,0,58.0
5.8,0,0,6.0,0,2007-06-10,,50,0,0,0,0.0,0,0.0,,0.0,0,16,4.6,0,0,30.04,,2,29.39,,,0,0,71.0,81,61,0.0,0,60.0
8.4,0,0,10.0,0,2007-06-11,,51,0,0,0,0.0,0,0.0,,0.0,0,9,6.6,0,0,30.09,,2,29.47,,,0,0,75.0,85,65,0.0,0,61.0
10.0,0,0,9.0,0,2007-06-12,,51,0,0,0,0.0,0,0.0,,0.0,0,5,9.4,0,0,30.14,,2,29.49,,,0,0,74.0,82,66,0.0,0,61.0
8.590129339686868,0,0,12.0,0,2007-06-13,,53,0,0,0,0.0,0,0.0,,0.0,0,5,7.0,0,0,29.963460490463195,,2,29.31465306122453,,,0,0,77.0,86,68,0.0,0,62.0
6.4,0,0,14.0,0,2007-06-14,,54,0,0,0,0.0,0,0.0,,0.0,0,7,5.9,0,0,30.0,,2,29.36,,,0,0,79.0,89,68,0.0,0,63.0
4.1,0,0,13.0,0,2007-06-15,,56,0,0,0,0.0,0,0.0,,0.0,0,9,3.8,0,0,29.97,,2,29.34,,,0,0,78.0,89,67,0.0,0,65.0
6.1,0,0,15.0,0,2007-06-16,,61,0,0,0,0.0,1,0.0,,0.001,0,22,2.1,0,0,29.96,,2,29.33,,,0,0,80.0,92,68,0.0,0,68.0
6.1,0,0,16.0,0,2007-06-17,,65,0,0,0,0.0,1,0.0,,0.16,0,11,4.0,0,0,29.93,,2,29.28,,,0,0,81.0,91,71,0.0,0,70.0
12.6,0,0,16.0,0,2007-06-18,,65,0,0,0,0.0,1,0.0,,0.02,1,20,12.2,0,0,29.83,,2,29.19,,,1,1,81.0,89,73,0.0,0,70.0
11.3,0,1,8.0,0,2007-06-19,,55,0,0,0,0.0,0,0.0,,0.93,1,29,10.1,0,0,29.93,,2,29.31,,,0,0,73.0,81,65,0.0,0,63.0
7.7,0,0,9.0,0,2007-06-20,,50,0,0,0,0.0,0,0.0,,0.0,0,28,5.9,0,0,30.09,,2,29.46,,,0,0,74.0,85,62,0.0,0,61.0
9.6,0,0,8.0,0,2007-06-21,,51,0,0,0,0.0,0,0.0,,0.001,1,2,3.7,0,0,30.06,,2,29.41,,,0,0,73.0,80,66,0.0,0,61.0
8.1,0,0,4.0,0,2007-06-22,,49,0,0,0,0.0,0,0.0,,0.001,1,7,6.5,0,0,30.05,,2,29.39,,,0,0,69.0,75,62,0.0,0,58.0
8.1,0,1,0.0,0,2007-06-23,,60,0,0,0,0.0,0,0.0,,0.34,1,11,7.3,0,0,29.95,,2,29.28,,,0,0,65.0,68,61,0.0,0,62.0
6.0,0,1,5.0,0,2007-06-24,,62,0,0,0,0.0,1,0.0,,0.0,0,10,5.6,0,0,29.96,,2,29.33,,,0,0,70.0,75,65,0.0,0,65.0
5.9,0,1,12.0,0,2007-06-25,,67,0,0,0,0.0,1,0.0,,0.0,0,12,4.0,0,0,30.06,,2,29.44,,,0,0,77.0,86,67,0.0,0,70.0
8.1,0,1,17.0,0,2007-06-26,,69,0,0,0,0.0,1,0.0,,0.001,0,21,7.3,0,0,30.09,,2,29.45,,,0,0,82.0,91,73,0.0,0,72.0
8.5,0,1,15.0,0,2007-06-27,,69,0,0,0,0.0,0,0.0,,0.35,1,24,7.9,0,0,30.0,,2,29.36,,,1,1,80.0,89,71,0.0,0,72.0
13.3,0,0,2.0,0,2007-06-28,,56,0,0,0,0.0,0,0.0,,0.12822108843537444,0,2,12.2,0,0,30.07,,2,29.43,,,0,0,67.0,73,61,0.0,0,61.0
8.2,0,0,0.0,0,2007-06-29,,56,0,0,0,0.0,0,1.0,,0.12822108843537444,0,2,7.4,0,0,30.11,,2,29.47,,,0,0,64.0,71,56,0.0,0,60.0
6.2,0,0,3.0,0,2007-06-30,,49,0,0,0,0.0,0,0.0,,0.0,0,4,5.1,0,0,30.11,,2,29.46,,,0,0,68.0,77,58,0.0,0,58.0
9.7,0,0,4.0,0,2007-07-01,,51,0,0,0,0.0,0,0.0,,0.0,0,4,9.5,0,0,30.21,,2,29.56,,,0,0,69.0,76,61,0.0,0,59.0
8.5,0,0,3.0,0,2007-07-02,,50,0,0,0,0.0,0,0.0,,0.0,0,12,7.4,0,0,30.21,,2,29.55,,,0,0,68.0,77,58,0.0,0,59.0
7.4,0,0,8.0,0,2007-07-03,,56,0,0,0,0.0,0,0.0,,0.09,1,21,6.4,0,0,30.05,,2,29.38,,,1,1,73.0,83,63,0.0,0,63.0
8.8,0,0,11.0,0,2007-07-04,,65,0,0,1,0.0,1,0.0,,0.66,1,25,3.1,0,0,29.88,,2,29.23,,,1,1,76.0,84,67,0.0,0,69.0
6.9,0,1,14.0,0,2007-07-05,,60,0,0,0,0.0,0,0.0,,0.0,0,33,4.3,0,0,29.92,,2,29.29,,,0,0,79.0,88,70,0.0,0,67.0
5.5,0,0,11.0,0,2007-07-06,,57,0,0,0,0.0,0,0.0,,0.0,0,7,3.3,0,0,30.01,,2,29.38,,,0,0,76.0,84,68,0.0,0,65.0
8.1,0,0,13.0,0,2007-07-07,,62,0,0,0,0.0,0,0.0,,0.0,0,23,7.4,0,0,29.9,,2,29.24,,,0,0,78.0,88,68,0.0,0,68.0
12.7,0,0,19.0,0,2007-07-08,,67,0,0,0,0.0,0,0.0,,0.0,0,23,12.6,0,0,29.76,,2,29.12,,,0,0,84.0,93,75,0.0,0,72.0
8.8,0,0,18.0,0,2007-07-09,,67,0,0,0,0.0,0,0.0,,0.24,1,23,4.8,0,0,29.79,,2,29.16,,,0,0,83.0,93,72,0.0,0,71.0
10.2,0,0,15.0,0,2007-07-10,,67,0,0,0,0.0,1,0.0,,0.08,1,23,8.2,0,0,29.76,,2,29.13,,,1,1,80.0,89,70,0.0,0,71.0
11.2,0,0,5.0,0,2007-07-11,,51,0,0,0,0.0,0,0.0,,0.0,0,30,9.1,0,0,29.92,,2,29.28,,,0,0,70.0,77,63,0.0,0,59.0
11.4,0,0,5.0,0,2007-07-12,,51,0,0,0,0.0,0,0.0,,0.0,0,28,10.0,0,0,29.92,,2,29.28,,,1,0,70.0,80,60,0.0,1,60.0
5.8,0,0,2.0,0,2007-07-13,,53,0,0,0,0.0,0,0.0,,0.0,0,7,2.0,0,0,29.98,,2,29.33,,,0,0,67.0,74,59,0.0,0,59.0
13.9,0,0,9.0,0,2007-07-14,,55,0,0,0,0.0,0,0.0,,0.0,0,25,8.4,0,0,29.79,,2,29.14,,,0,0,74.0,85,62,0.0,0,62.0
6.5,0,0,7.0,0,2007-07-15,,52,0,0,0,0.0,0,0.0,,0.0,0,9,1.2,0,0,29.88,,2,29.25,,,0,0,72.0,80,64,0.0,0,61.0
6.6,0,0,9.0,0,2007-07-16,,60,0,0,0,0.0,0,0.0,,0.07,1,23,5.6,0,0,29.94,,2,29.31,,,1,1,74.0,82,66,0.0,0,65.0
7.4,0,1,11.0,0,2007-07-17,,65,0,0,0,0.0,0,0.0,,0.11,1,23,6.3,0,0,29.89,,2,29.24,,,0,0,76.0,83,69,0.0,0,69.0
10.6,0,1,12.0,0,2007-07-18,,69,0,0,0,0.0,1,0.0,,0.92,1,24,10.3,0,0,29.83,,2,29.18,,,1,1,77.0,85,69,0.0,1,71.0
14.4,0,1,8.0,0,2007-07-19,,62,0,0,0,0.0,1,0.0,,0.01,0,36,7.7,0,0,29.88,,2,29.26,,,0,0,73.0,82,63,0.0,0,66.0
11.5,0,0,3.0,0,2007-07-20,,52,0,0,0,0.0,0,0.0,,0.0,0,4,11.3,0,0,30.12,,2,29.49,,,0,0,68.0,74,62,0.0,0,59.0
7.4,0,0,2.0,0,2007-07-21,,52,0,0,0,0.0,0,0.0,,0.0,0,4,5.8,0,0,30.21,,2,29.57,,,0,0,67.0,75,58,0.0,0,59.0
3.5,0,0,6.0,0,2007-07-22,,54,0,0,0,0.0,0,0.0,,0.0,0,18,1.9,0,0,30.2,,2,29.54,,,0,0,71.0,81,61,0.0,0,61.0
3.9,0,0,8.0,0,2007-07-23,,55,0,0,0,0.0,0,0.0,,0.0,0,12,2.9,0,0,30.09,,2,29.42,,,0,0,73.0,82,63,0.0,0,63.0
4.9,0,0,9.0,0,2007-07-24,,57,0,0,0,0.0,0,0.0,,0.001,0,21,1.1,0,0,30.03,,2,29.38,,,0,0,74.0,82,65,0.0,0,64.0
7.0,0,0,12.0,0,2007-07-25,,60,0,0,0,0.0,0,0.0,,0.0,0,23,6.4,0,0,29.99,,2,29.35,,,0,0,77.0,83,70,0.0,0,66.0
9.9,0,1,9.0,0,2007-07-26,,65,0,0,0,0.0,1,0.0,,0.89,1,22,7.2,0,0,29.91,,2,29.25,,,1,1,74.0,84,64,0.0,0,68.0
8.1,0,1,12.0,0,2007-07-27,,67,0,0,0,0.0,1,0.0,,0.04,1,36,1.2,0,0,29.8,,2,29.16,,,0,0,77.0,83,70,0.0,0,70.0
10.7,0,1,10.0,0,2007-07-28,,65,0,0,0,0.0,1,0.0,,0.0,0,3,10.6,0,0,29.91,,2,29.28,,,0,0,75.0,80,70,0.0,0,68.0
6.9,0,0,11.0,0,2007-07-29,,56,0,0,0,0.0,0,0.0,,0.0,0,5,6.3,0,0,29.97,,2,29.34,,,0,0,76.0,85,67,0.0,0,64.0
4.6,0,0,11.0,0,2007-07-30,,57,0,0,0,0.0,0,0.0,,0.0,0,6,3.1,0,0,30.01,,2,29.39,,,0,0,76.0,86,65,0.0,0,65.0
5.0,0,0,14.0,0,2007-07-31,,60,0,0,0,0.0,0,0.0,,0.0,0,7,4.0,0,0,30.02,,2,29.39,,,0,0,79.0,89,69,0.0,0,68.0
3.7,0,0,15.0,0,2007-08-01,,63,0,0,0,0.0,0,0.0,,0.0,0,13,2.1,0,0,29.98,,2,29.34,,,0,0,80.0,91,69,0.0,0,70.0
7.2,0,0,17.0,0,2007-08-02,,66,0,0,0,0.0,0,0.0,,0.0,0,23,6.5,0,0,29.95,,2,29.31,,,0,0,82.0,91,73,0.0,0,72.0
5.8,0,0,16.0,0,2007-08-03,,58,0,0,0,0.0,0,0.0,,0.0,0,6,3.3,0,0,30.0,,2,29.36,,,0,0,81.0,88,73,0.0,0,67.0
6.6,0,0,10.0,0,2007-08-04,,58,0,0,0,0.0,0,0.0,,0.02,1,9,5.9,0,0,30.01,,2,29.36,,,0,0,75.0,81,68,0.0,0,65.0
10.2,0,1,13.0,0,2007-08-05,,71,0,0,0,0.0,0,0.0,,0.97,1,22,7.0,0,0,29.79,,2,29.15,,,1,1,78.0,88,68,0.0,1,72.0
4.6,0,1,15.0,0,2007-08-06,,72,0,0,0,0.0,1,0.0,,0.05,1,10,2.6,0,0,29.81,,2,29.17,,,1,1,80.0,85,75,0.0,0,74.0
8.8,0,0,18.0,0,2007-08-07,,73,0,0,0,0.0,0,0.0,,0.06,0,24,6.3,0,0,29.74,,2,29.11,,,1,0,83.0,92,73,0.0,1,76.0
6.4,0,1,16.0,1,2007-08-08,,72,0,0,0,0.0,1,0.0,,0.09,1,4,1.5,0,0,29.81,,2,29.18,,,1,1,81.0,87,74,0.0,0,74.0
6.3,0,1,14.0,0,2007-08-09,,71,0,0,0,0.0,1,0.0,,0.46,1,27,3.1,0,0,29.82,,2,29.19,,,1,1,79.0,85,73,0.0,0,73.0
5.4,0,0,15.0,0,2007-08-10,,69,0,0,0,0.0,0,0.0,,0.0,0,6,3.0,0,0,29.94,,2,29.32,,,0,0,80.0,86,73,0.0,0,72.0
3.9,0,1,13.0,0,2007-08-11,,65,0,0,0,0.0,1,0.0,,0.0,0,20,3.1,0,0,30.0,,2,29.38,,,0,0,78.0,88,68,0.0,0,70.0
6.6,0,0,13.0,0,2007-08-12,,67,0,0,0,0.0,0,0.0,,0.23,1,6,1.9,0,0,30.04,,2,29.4,,,1,1,78.0,87,68,0.0,0,70.0
7.7,0,0,10.0,0,2007-08-13,,54,0,0,0,0.0,0,0.0,,0.0,0,8,6.9,0,0,30.08,,2,29.44,,,0,0,75.0,80,69,0.0,0,63.0
9.0,0,1,10.0,0,2007-08-14,,66,0,0,0,0.0,0,0.0,,0.45,1,23,6.4,0,0,29.92,,2,29.29,,,1,1,75.0,84,65,0.0,0,69.0
7.1,0,1,12.0,0,2007-08-15,,69,0,0,0,0.0,0,0.0,,0.83,1,6,4.9,0,0,29.87,,2,29.23,,,1,1,77.0,81,72,0.0,0,71.0
5.7,0,1,7.0,0,2007-08-16,,65,0,0,0,0.0,0,0.0,,0.0,0,1,3.5,0,0,29.95,,2,29.33,,,0,0,72.0,77,67,0.0,0,68.0
7.4,0,0,8.0,0,2007-08-17,,54,0,0,0,0.0,0,0.0,,0.0,0,31,6.1,0,0,30.08,,2,29.46,,,0,0,73.0,80,65,0.0,0,62.0
7.0,0,0,0.0,0,2007-08-18,,54,0,0,0,0.0,0,0.0,,0.42,1,13,6.1,0,0,30.15,,2,29.48,,,0,0,65.0,69,60,0.0,0,58.0
7.5,0,1,1.0,0,2007-08-19,,63,0,0,0,0.0,0,0.0,,1.33,1,10,5.5,0,0,29.98,,2,29.3,,,1,0,66.0,69,62,0.0,0,64.0
5.9,0,1,7.0,0,2007-08-20,,69,0,0,0,0.0,1,0.0,,0.48,1,20,2.4,0,0,29.85,,2,29.21,,,1,1,72.0,76,68,0.0,0,70.0
6.0,0,1,12.0,0,2007-08-21,,70,0,0,0,0.0,0,0.0,,0.01,0,17,3.5,0,0,29.89,,2,29.26,,,0,0,77.0,85,69,0.0,0,72.0
8.4,0,1,15.0,0,2007-08-22,,70,0,0,0,0.0,0,0.0,,0.88,1,21,5.1,0,0,29.93,,2,29.29,,,1,1,80.0,90,70,0.0,0,73.0
9.1,0,1,15.0,0,2007-08-23,,69,0,0,0,0.0,0,0.0,,1.96,1,21,6.7,0,0,29.86,,2,29.21,,,1,1,80.0,89,70,0.0,0,71.0
7.3,0,1,10.0,0,2007-08-24,,67,0,0,0,0.0,0,0.0,,0.2,1,25,5.5,0,0,29.81,,2,29.16,,,1,1,75.0,81,69,0.0,0,69.0
6.4,0,1,6.0,0,2007-08-25,,63,0,0,0,0.0,0,0.0,,0.25,1,3,2.4,0,0,29.91,,2,29.29,,,0,0,71.0,76,65,0.0,0,66.0
4.6,0,0,5.0,0,2007-08-26,,55,0,0,0,0.0,0,0.0,,0.0,0,11,3.7,0,0,30.07,,2,29.44,,,0,0,70.0,78,61,0.0,0,62.0
7.3,0,0,6.0,0,2007-08-27,,59,0,0,0,0.0,0,0.0,,0.0,0,16,6.4,0,0,30.06,,2,29.41,,,0,0,71.0,79,63,0.0,0,64.0
8.3,0,0,15.0,0,2007-08-28,,65,0,0,0,0.0,0,0.0,,0.0,0,21,7.8,0,0,29.98,,2,29.34,,,0,0,80.0,90,69,0.0,0,70.0
8.8,0,0,13.0,0,2007-08-29,,64,0,0,0,0.0,0,0.0,,0.001,0,3,5.3,0,0,30.02,,2,29.39,,,0,0,78.0,86,69,0.0,0,69.0
10.9,0,0,3.0,0,2007-08-30,,54,0,0,0,0.0,0,0.0,,0.0,0,3,10.8,0,0,30.15,,2,29.51,,,0,0,68.0,75,60,0.0,0,61.0
4.6,0,0,2.0,0,2007-08-31,,54,0,0,0,0.0,0,0.0,,0.0,0,6,3.0,0,0,30.17,,2,29.52,,,0,0,67.0,76,57,0.0,0,60.0
4.4,0,0,5.0,0,2007-09-01,,56,0,0,0,0.0,0,0.0,,0.0,0,11,4.4,0,0,30.2,,2,29.54,,,0,0,70.0,79,60,0.0,0,62.0
6.0,0,0,8.0,0,2007-09-02,,56,0,0,0,0.0,0,0.0,,0.0,0,21,4.8,0,0,30.13,,2,29.47,,,0,0,73.0,84,62,0.0,0,63.0
6.2,0,0,11.0,0,2007-09-03,,61,0,0,0,0.0,0,0.0,,0.0,0,25,3.0,0,0,30.07,,2,29.42,,,0,0,76.0,88,64,0.0,0,67.0
5.0,0,0,14.0,0,2007-09-04,,59,0,0,0,0.0,0,0.0,,0.0,0,24,2.2,0,0,29.99,,2,29.34,,,0,0,79.0,90,67,0.0,0,67.0
6.7,0,0,17.0,0,2007-09-05,,62,0,0,0,0.0,0,0.0,,0.0,0,19,6.4,0,0,29.94,,2,29.31,,,0,0,82.0,91,72,0.0,0,69.0
13.0,0,0,14.0,0,2007-09-06,,66,0,0,0,0.0,1,0.0,,0.08,1,20,12.8,0,0,29.91,,2,29.27,,,1,1,79.0,84,74,0.0,0,70.0
13.0,0,1,13.0,0,2007-09-07,,67,0,0,0,0.0,1,0.0,,0.67,1,23,9.5,0,0,29.84,,2,29.21,,,1,1,78.0,84,71,0.0,0,70.0
9.4,0,0,8.0,0,2007-09-08,,58,0,0,0,0.0,0,0.0,,0.0,0,5,8.4,0,0,29.98,,2,29.34,,,0,0,73.0,78,68,0.0,0,64.0
10.9,0,0,6.0,0,2007-09-09,,59,0,0,0,0.0,0,0.0,,0.0,0,3,10.1,0,0,30.03,,2,29.41,,,0,0,71.0,79,63,0.0,0,64.0
9.7,0,0,0.0,0,2007-09-10,,59,0,0,0,0.0,0,1.0,,0.25,1,3,7.4,0,0,30.01,,2,29.34,,,0,0,64.0,73,55,0.0,0,62.0
13.7,0,0,0.0,0,2007-09-11,,44,0,0,0,0.0,0,4.0,,0.001,0,29,12.1,0,0,29.91,,2,29.26,,,0,0,61.0,71,51,0.0,0,52.0
6.0,0,0,0.0,0,2007-09-12,,43,0,0,0,0.0,0,9.0,,0.0,0,5,1.9,0,0,30.11,,2,29.46,,,0,0,56.0,66,46,0.0,0,50.0
7.7,0,0,1.0,0,2007-09-13,,43,0,0,0,0.0,0,0.0,,0.0,0,20,7.1,0,0,29.98,,2,29.3,,,0,0,66.0,79,53,0.0,0,54.0
13.0,0,0,0.0,0,2007-09-14,,40,0,0,0,0.0,0,8.0,,0.0,0,32,11.7,0,0,30.04,,2,29.41,,,0,0,57.0,67,47,0.0,0,49.0
6.6,0,0,0.0,0,2007-09-15,,35,0,0,0,0.0,0,13.0,,0.0,0,35,1.1,0,0,30.28,,2,29.62,,,0,0,52.0,62,42,0.0,0,45.0
8.2,0,0,0.0,0,2007-09-16,,38,0,0,0,0.0,0,4.0,,0.0,0,18,7.7,0,0,30.2,,2,29.52,,,0,0,61.0,72,49,0.0,0,50.0
11.0,0,0,3.0,0,2007-09-17,,48,0,0,0,0.0,0,0.0,,0.0,0,17,10.6,0,0,30.12,,2,29.46,,,0,0,68.0,80,55,0.0,0,57.0
12.8,0,0,13.0,0,2007-09-18,,57,0,0,0,0.0,0,0.0,,0.0,0,19,12.5,0,0,30.05,,2,29.41,,,0,0,78.0,89,66,0.0,0,65.0
9.0,0,0,11.0,0,2007-09-19,,59,0,0,0,0.0,0,0.0,,0.0,0,25,3.5,0,0,30.09,,2,29.47,,,0,0,76.0,84,68,0.0,0,65.0
6.1,0,0,5.0,0,2007-09-20,,59,0,0,0,0.0,0,0.0,,0.0,0,8,5.6,0,0,30.1,,2,29.44,,,0,0,70.0,76,63,0.0,0,64.0
11.5,0,0,14.0,0,2007-09-21,,59,0,0,0,0.0,1,0.0,,0.0,0,22,9.8,0,0,29.89,,2,29.23,,,0,0,79.0,90,68,0.0,0,66.0
7.7,0,0,0.0,0,2007-09-22,,45,0,0,0,0.0,0,0.0,,0.0,0,1,4.3,0,0,30.1,,2,29.48,,,0,0,65.0,72,58,0.0,0,55.0
6.4,0,0,4.0,0,2007-09-23,,50,0,0,0,0.0,0,0.0,,0.0,0,12,5.9,0,0,30.15,,2,29.49,,,0,0,69.0,83,55,0.0,0,59.0
10.5,0,0,16.0,0,2007-09-24,,62,0,0,0,0.0,0,0.0,,0.0,0,19,10.0,0,0,29.98,,2,29.34,,,0,0,81.0,91,71,0.0,0,69.0
9.4,0,0,10.0,0,2007-09-25,,66,0,0,0,0.0,0,0.0,,0.01,1,23,7.3,0,0,29.93,,2,29.29,,,1,1,75.0,83,67,0.0,0,69.0
7.3,0,1,0.0,0,2007-09-26,,51,0,0,0,0.0,0,3.0,,0.14,1,2,4.8,0,0,30.02,,2,29.37,,,0,0,62.0,68,55,0.0,0,56.0
5.8,1,1,0.0,0,2007-09-27,,49,1,1,0,0.0,0,2.0,,0.001,1,25,4.5,0,0,29.97,,2,29.31,,,0,0,63.0,74,52,0.0,0,55.0
6.6,0,0,0.0,0,2007-09-28,,46,0,0,0,0.0,0,2.0,,0.0,0,7,3.1,0,0,30.16,,2,29.52,,,0,0,63.0,73,53,0.0,0,54.0
8.8,0,0,2.0,0,2007-09-29,,45,0,0,0,0.0,0,0.0,,0.0,0,17,8.4,0,0,30.23,,2,29.57,,,0,0,67.0,82,52,0.0,0,55.0
13.2,0,1,8.0,0,2007-09-30,,48,0,0,0,0.0,0,0.0,,0.14,1,19,12.9,0,0,30.1,,2,29.44,,,1,1,73.0,84,61,0.0,0,59.0
8.9,0,1,0.0,0,2007-10-01,,59,0,0,0,0.0,0,1.0,,0.17,1,21,7.9,0,0,30.0,,2,29.35,,,0,0,64.0,68,59,0.0,0,61.0
10.3,0,1,5.0,0,2007-10-02,,59,0,0,0,0.0,0,0.0,,0.11,1,19,10.0,0,0,29.92,,2,29.25,,,0,0,70.0,80,59,0.0,0,63.0
7.1,0,0,0.0,0,2007-10-03,,47,0,0,0,0.0,0,0.0,,0.001,0,25,4.8,0,0,29.97,,2,29.34,,,0,0,65.0,74,56,0.0,0,56.0
5.9,0,0,5.0,0,2007-10-04,,56,0,0,0,0.0,0,0.0,,0.0,0,17,4.6,0,0,30.03,,2,29.39,,,0,0,70.0,83,56,0.0,0,62.0
7.0,0,1,12.0,0,2007-10-05,,65,0,0,0,0.0,0,0.0,,0.06,1,18,6.8,0,0,30.06,,2,29.42,,,0,0,77.0,85,68,0.0,0,69.0
6.7,0,0,15.0,0,2007-10-06,,66,0,0,0,0.0,0,0.0,,0.0,0,21,6.4,0,0,30.03,,2,29.39,,,0,0,80.0,88,71,0.0,0,71.0
5.9,0,0,14.0,0,2007-10-07,,65,0,0,0,0.0,0,0.0,,0.0,0,19,5.3,0,0,30.01,,2,29.38,,,0,0,79.0,88,70,0.0,0,70.0
9.9,0,0,10.0,0,2007-10-08,,60,0,0,0,0.0,0,0.0,,0.0,0,24,7.3,0,0,29.92,,2,29.28,,,0,0,75.0,88,62,0.0,0,66.0
13.3,0,0,0.0,0,2007-10-09,,44,0,0,0,0.0,0,1.0,,0.0,0,28,12.1,0,0,29.93,,2,29.27,,,0,0,64.0,77,50,0.0,0,53.0
14.6,0,0,0.0,0,2007-10-10,,37,0,0,0,0.0,0,15.0,,0.001,0,31,14.4,0,0,29.93,,2,29.26,,,0,0,50.0,53,47,0.0,0,44.0
15.5,0,0,0.0,0,2007-10-11,,39,0,0,0,0.0,0,13.0,,0.0,0,36,14.6,0,0,30.0,,2,29.34,,,0,0,52.0,56,48,0.0,0,45.0
5.4,0,0,0.0,0,2007-10-12,,35,0,0,0,0.0,0,14.0,,0.0,0,36,2.8,0,0,30.02,,2,29.34,,,0,0,51.0,57,45,0.0,0,43.0
4.7,0,0,0.0,0,2007-10-13,,40,0,0,0,0.0,0,13.0,,0.0,0,21,3.6,0,0,30.04,,2,29.38,,,0,0,52.0,59,44,0.0,0,47.0
